project_id,snapshot_month,ministry,sector,implementing_agency,state,original_cost_cr,planned_duration_months,elapsed_months,physical_progress_pct,financial_progress_pct,expenditure_cr,milestones_total,milestones_delayed,project_status,final_cost_cr,actual_duration_months,cost_overrun,time_overrun
PRJ-0018,2023-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,1,6.67,6.42,48.38,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2023-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,5,10.25,10.38,77.27,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2024-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,12,21.39,21.3,159.02,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2024-11,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,18,33.9,32.66,241.5,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2025-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,22,45.07,42.9,322.79,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2025-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,24,49.93,47.72,360.54,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2026-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,41,89.39,86.45,634.37,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2027-02,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,45,89.39,90.41,676.79,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2027-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,49,98.26,98.09,726.8,26,0,Ongoing,753.3,55,0,0
PRJ-0018,2027-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Gujarat,733.34,53,51,99.79,98.09,741.18,26,0,Ongoing,753.3,55,0,0
PRJ-0019,2023-05,Ministry of Power,Power,NHPC,Bihar,195.62,42,2,5.08,5.47,11.39,14,1,Ongoing,211.01,58,0,1
PRJ-0019,2023-06,Ministry of Power,Power,NHPC,Bihar,195.62,42,3,5.51,6.09,12.84,14,1,Ongoing,211.01,58,0,1
PRJ-0019,2023-11,Ministry of Power,Power,NHPC,Bihar,195.62,42,8,9.33,10.91,22.36,14,1,Ongoing,211.01,58,0,1
PRJ-0019,2024-05,Ministry of Power,Power,NHPC,Bihar,195.62,42,14,16.08,19.13,40.35,14,1,Delayed,211.01,58,0,1
PRJ-0019,2024-09,Ministry of Power,Power,NHPC,Bihar,195.62,42,18,26.08,27.59,57.56,14,3,Delayed,211.01,58,0,1
PRJ-0019,2024-10,Ministry of Power,Power,NHPC,Bihar,195.62,42,19,26.08,27.64,58.13,14,2,Delayed,211.01,58,0,1
PRJ-0019,2024-11,Ministry of Power,Power,NHPC,Bihar,195.62,42,20,29.69,34.65,71.21,14,3,Delayed,211.01,58,0,1
PRJ-0019,2025-01,Ministry of Power,Power,NHPC,Bihar,195.62,42,22,33.44,36.33,76.93,14,4,Delayed,211.01,58,0,1
PRJ-0019,2026-02,Ministry of Power,Power,NHPC,Bihar,195.62,42,35,63.11,75.25,158.7,14,3,Delayed,211.01,58,0,1
PRJ-0019,2026-08,Ministry of Power,Power,NHPC,Bihar,195.62,42,41,65.9,78.15,164.74,14,5,Critical,211.01,58,0,1
PRJ-0020,2022-06,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Madhya Pradesh,245.7,48,10,19.12,19.45,49.14,12,0,Ongoing,252.89,52,0,0
PRJ-0020,2022-10,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Madhya Pradesh,245.7,48,14,28.22,29.06,72.21,12,0,Ongoing,252.89,52,0,0
PRJ-0020,2023-01,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Madhya Pradesh,245.7,48,17,35.2,36.55,93.01,12,0,Ongoing,252.89,52,0,0
PRJ-0020,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Madhya Pradesh,245.7,48,43,90.41,90.8,231.44,12,0,Ongoing,252.89,52,0,0
PRJ-0020,2025-08,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Madhya Pradesh,245.7,48,48,94.87,96.06,236.23,12,0,Ongoing,252.89,52,0,0
PRJ-0021,2023-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,2,7.68,7.7,25.26,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2024-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,7,14.76,15.22,51.51,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2025-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,19,44.57,46.26,151.6,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2025-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,20,47.61,48.17,160.96,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2025-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,24,61.61,58.91,197.88,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2026-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,40,92.52,87.09,287.7,23,1,Ongoing,335.62,48,0,0
PRJ-0021,2027-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,41,97.37,93.75,308.0,23,0,Ongoing,335.62,48,0,0
PRJ-0021,2027-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Jharkhand,328.55,46,43,97.37,95.45,311.96,23,0,Ongoing,335.62,48,0,0
PRJ-0022,2023-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,25,12.65,14.67,2446.26,21,3,Delayed,17033.42,111,1,1
PRJ-0022,2024-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,34,22.42,26.04,4377.42,21,4,Delayed,17033.42,111,1,1
PRJ-0022,2025-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,46,32.81,36.06,6158.66,21,6,Delayed,17033.42,111,1,1
PRJ-0022,2026-07,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,64,50.7,56.06,9570.59,21,9,Critical,17033.42,111,1,1
PRJ-0022,2026-10,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,67,63.93,74.36,12585.31,21,8,Delayed,17033.42,111,1,1
PRJ-0022,2026-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Gujarat,15451.56,84,69,63.93,74.36,12645.44,21,8,Delayed,17033.42,111,1,1
PRJ-0023,2021-06,Ministry of Power,Power,POWERGRID,Bihar,774.96,44,5,9.24,12.93,139.32,14,0,Ongoing,1073.47,45,1,0
PRJ-0023,2021-11,Ministry of Power,Power,POWERGRID,Bihar,774.96,44,10,15.74,21.08,225.89,14,0,Ongoing,1073.47,45,1,0
PRJ-0023,2022-03,Ministry of Power,Power,POWERGRID,Bihar,774.96,44,14,24.73,33.02,348.2,14,0,Ongoing,1073.47,45,1,0
PRJ-0023,2022-09,Ministry of Power,Power,POWERGRID,Bihar,774.96,44,20,39.96,49.14,526.75,14,2,Ongoing,1073.47,45,1,0
PRJ-0024,2022-10,Ministry of Power,Power,SJVN,Haryana,195.05,34,2,4.06,5.39,13.32,8,1,Ongoing,250.86,48,1,1
PRJ-0024,2022-12,Ministry of Power,Power,SJVN,Haryana,195.05,34,4,5.72,9.01,22.03,8,1,Ongoing,250.86,48,1,1
PRJ-0024,2023-03,Ministry of Power,Power,SJVN,Haryana,195.05,34,7,7.73,12.17,30.82,8,1,Ongoing,250.86,48,1,1
PRJ-0024,2023-06,Ministry of Power,Power,SJVN,Haryana,195.05,34,10,9.36,15.25,37.13,8,2,Delayed,250.86,48,1,1
PRJ-0024,2023-09,Ministry of Power,Power,SJVN,Haryana,195.05,34,13,13.57,22.28,55.44,8,2,Delayed,250.86,48,1,1
PRJ-0024,2023-11,Ministry of Power,Power,SJVN,Haryana,195.05,34,15,19.73,29.48,73.46,8,2,Delayed,250.86,48,1,1
PRJ-0024,2024-08,Ministry of Power,Power,SJVN,Haryana,195.05,34,24,31.59,46.81,116.75,8,2,Critical,250.86,48,1,1
PRJ-0024,2024-09,Ministry of Power,Power,SJVN,Haryana,195.05,34,25,37.58,58.59,145.8,8,3,Critical,250.86,48,1,1
PRJ-0024,2024-10,Ministry of Power,Power,SJVN,Haryana,195.05,34,26,42.1,58.59,143.58,8,4,Critical,250.86,48,1,1
PRJ-0024,2025-05,Ministry of Power,Power,SJVN,Haryana,195.05,34,33,60.05,79.5,199.0,8,4,Critical,250.86,48,1,1
PRJ-0024,2025-06,Ministry of Power,Power,SJVN,Haryana,195.05,34,34,60.05,79.5,198.57,8,5,Critical,250.86,48,1,1
PRJ-0025,2022-11,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,2,4.83,5.14,49.9,23,1,Ongoing,965.83,54,1,1
PRJ-0025,2023-02,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,5,6.58,6.92,65.4,23,1,Ongoing,965.83,54,1,1
PRJ-0025,2023-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,8,7.95,8.64,82.48,23,1,Ongoing,965.83,54,1,1
PRJ-0025,2023-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,12,12.9,14.72,138.37,23,3,Ongoing,965.83,54,1,1
PRJ-0025,2024-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,23,32.89,38.68,374.67,23,6,Delayed,965.83,54,1,1
PRJ-0025,2024-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,24,35.01,39.62,380.62,23,5,Delayed,965.83,54,1,1
PRJ-0025,2025-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,33,53.58,62.19,584.27,23,8,Delayed,965.83,54,1,1
PRJ-0025,2025-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,39,59.46,70.64,676.49,23,9,Delayed,965.83,54,1,1
PRJ-0025,2026-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,40,59.46,70.64,679.98,23,12,Critical,965.83,54,1,1
PRJ-0025,2026-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,42,69.62,77.85,736.81,23,11,Critical,965.83,54,1,1
PRJ-0025,2026-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,43,69.64,77.85,748.87,23,10,Critical,965.83,54,1,1
PRJ-0025,2026-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Madhya Pradesh,806.36,46,44,74.35,78.78,746.95,23,13,Critical,965.83,54,1,1
PRJ-0026,2023-08,Ministry of Power,Power,POWERGRID,Assam,339.65,33,2,9.03,8.56,28.95,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2023-10,Ministry of Power,Power,POWERGRID,Assam,339.65,33,4,11.86,12.11,40.64,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2024-02,Ministry of Power,Power,POWERGRID,Assam,339.65,33,8,22.07,21.34,70.71,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2024-03,Ministry of Power,Power,POWERGRID,Assam,339.65,33,9,26.7,25.3,83.94,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2024-05,Ministry of Power,Power,POWERGRID,Assam,339.65,33,11,33.25,33.9,112.45,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2024-06,Ministry of Power,Power,POWERGRID,Assam,339.65,33,12,37.19,36.5,120.84,16,1,Ongoing,337.19,33,0,0
PRJ-0026,2025-01,Ministry of Power,Power,POWERGRID,Assam,339.65,33,19,67.74,66.46,220.82,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-02,Ministry of Power,Power,POWERGRID,Assam,339.65,33,20,71.76,70.54,238.93,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-04,Ministry of Power,Power,POWERGRID,Assam,339.65,33,22,78.83,80.33,268.6,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-05,Ministry of Power,Power,POWERGRID,Assam,339.65,33,23,80.22,80.33,272.29,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-06,Ministry of Power,Power,POWERGRID,Assam,339.65,33,24,80.89,81.17,266.78,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-08,Ministry of Power,Power,POWERGRID,Assam,339.65,33,26,85.82,83.34,275.32,16,1,Ongoing,337.19,33,0,0
PRJ-0026,2025-10,Ministry of Power,Power,POWERGRID,Assam,339.65,33,28,89.48,87.12,291.67,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2025-11,Ministry of Power,Power,POWERGRID,Assam,339.65,33,29,97.43,95.62,323.99,16,0,Ongoing,337.19,33,0,0
PRJ-0026,2026-02,Ministry of Power,Power,POWERGRID,Assam,339.65,33,32,97.48,95.64,315.44,16,0,Ongoing,337.19,33,0,0
PRJ-0027,2021-05,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,4,4.89,5.49,28.21,12,1,Ongoing,513.93,69,0,1
PRJ-0027,2021-09,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,8,8.5,9.63,48.9,12,1,Ongoing,513.93,69,0,1
PRJ-0027,2021-11,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,10,9.45,11.32,58.62,12,1,Ongoing,513.93,69,0,1
PRJ-0027,2021-12,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,11,9.45,11.32,58.13,12,1,Ongoing,513.93,69,0,1
PRJ-0027,2022-09,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,20,21.77,25.17,127.39,12,1,Delayed,513.93,69,0,1
PRJ-0027,2023-07,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,30,35.41,39.04,197.66,12,4,Delayed,513.93,69,0,1
PRJ-0027,2024-06,Ministry of Railways,Railways,DFCCIL,Assam,473.71,50,41,63.75,74.99,383.58,12,4,Delayed,513.93,69,0,1
PRJ-0028,2022-11,Ministry of Railways,Railways,RVNL,Punjab,370.31,40,1,3.38,5.09,27.37,20,1,Ongoing,544.41,61,1,1
PRJ-0028,2024-01,Ministry of Railways,Railways,RVNL,Punjab,370.31,40,15,13.22,21.62,116.76,20,4,Delayed,544.41,61,1,1
PRJ-0028,2025-01,Ministry of Railways,Railways,RVNL,Punjab,370.31,40,27,33.25,50.64,269.9,20,9,Critical,544.41,61,1,1
PRJ-0028,2026-01,Ministry of Railways,Railways,RVNL,Punjab,370.31,40,39,53.09,84.36,450.6,20,12,Critical,544.41,61,1,1
PRJ-0029,2023-07,Ministry of Power,Power,SJVN,West Bengal,839.66,46,3,5.55,6.54,60.06,11,1,Ongoing,946.27,64,1,1
PRJ-0029,2024-01,Ministry of Power,Power,SJVN,West Bengal,839.66,46,9,8.35,9.16,84.14,11,1,Ongoing,946.27,64,1,1
PRJ-0029,2024-11,Ministry of Power,Power,SJVN,West Bengal,839.66,46,19,24.39,28.19,260.17,11,1,Delayed,946.27,64,1,1
PRJ-0029,2025-03,Ministry of Power,Power,SJVN,West Bengal,839.66,46,23,29.9,31.42,293.33,11,3,Delayed,946.27,64,1,1
PRJ-0029,2025-10,Ministry of Power,Power,SJVN,West Bengal,839.66,46,30,43.63,48.37,455.67,11,2,Delayed,946.27,64,1,1
PRJ-0029,2025-11,Ministry of Power,Power,SJVN,West Bengal,839.66,46,31,49.2,56.65,532.39,11,2,Delayed,946.27,64,1,1
PRJ-0029,2026-04,Ministry of Power,Power,SJVN,West Bengal,839.66,46,36,57.27,67.59,629.9,11,3,Delayed,946.27,64,1,1
PRJ-0029,2026-07,Ministry of Power,Power,SJVN,West Bengal,839.66,46,39,62.91,72.03,673.23,11,4,Delayed,946.27,64,1,1
PRJ-0029,2026-09,Ministry of Power,Power,SJVN,West Bengal,839.66,46,41,63.98,75.45,719.38,11,4,Delayed,946.27,64,1,1
PRJ-0029,2026-10,Ministry of Power,Power,SJVN,West Bengal,839.66,46,42,65.4,77.98,726.46,11,5,Critical,946.27,64,1,1
PRJ-0030,2024-02,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,5,11.42,13.97,55.62,18,0,Ongoing,398.86,38,1,0
PRJ-0030,2024-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,9,17.33,21.79,86.45,18,1,Ongoing,398.86,38,1,0
PRJ-0030,2024-07,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,10,20.07,27.55,108.79,18,1,Ongoing,398.86,38,1,0
PRJ-0030,2024-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,13,31.05,42.56,170.09,18,1,Ongoing,398.86,38,1,0
PRJ-0030,2025-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,19,51.93,63.94,249.59,18,1,Ongoing,398.86,38,1,0
PRJ-0030,2025-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,21,57.58,77.77,312.56,18,2,Ongoing,398.86,38,1,0
PRJ-0030,2026-02,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,29,80.16,98.75,388.92,18,3,Ongoing,398.86,38,1,0
PRJ-0030,2026-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,IOCL,Andhra Pradesh,330.8,36,36,84.73,100.0,391.78,18,5,Delayed,398.86,38,1,0
PRJ-0031,2022-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Uttar Pradesh,271.93,33,1,4.3,5.02,14.84,11,1,Ongoing,300.94,43,1,1
PRJ-0031,2023-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Uttar Pradesh,271.93,33,9,11.42,12.29,36.53,11,1,Delayed,300.94,43,1,1
PRJ-0031,2023-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Uttar Pradesh,271.93,33,16,31.57,35.02,103.42,11,2,Delayed,300.94,43,1,1
PRJ-0031,2024-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Uttar Pradesh,271.93,33,21,41.74,45.03,134.41,11,3,Delayed,300.94,43,1,1
PRJ-0032,2023-08,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,1,4.11,4.87,11.05,10,1,Ongoing,228.47,53,0,1
PRJ-0032,2023-09,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,2,4.76,5.26,11.78,10,1,Ongoing,228.47,53,0,1
PRJ-0032,2023-10,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,3,5.77,6.84,15.61,10,1,Ongoing,228.47,53,0,1
PRJ-0032,2024-05,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,10,11.3,12.44,27.6,10,1,Ongoing,228.47,53,0,1
PRJ-0032,2024-06,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,11,11.61,13.09,29.71,10,1,Delayed,228.47,53,0,1
PRJ-0032,2024-10,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,15,19.12,21.87,48.57,10,1,Delayed,228.47,53,0,1
PRJ-0032,2025-03,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,20,26.87,29.15,66.08,10,1,Delayed,228.47,53,0,1
PRJ-0032,2025-04,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,21,27.78,30.4,70.01,10,2,Delayed,228.47,53,0,1
PRJ-0032,2025-05,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,22,35.31,40.31,92.23,10,3,Delayed,228.47,53,0,1
PRJ-0032,2025-12,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,29,49.27,51.79,118.1,10,3,Delayed,228.47,53,0,1
PRJ-0032,2026-03,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,32,56.1,65.31,148.94,10,3,Delayed,228.47,53,0,1
PRJ-0032,2026-04,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,33,62.24,68.86,155.6,10,3,Delayed,228.47,53,0,1
PRJ-0032,2026-05,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,34,62.24,70.81,161.11,10,2,Delayed,228.47,53,0,1
PRJ-0032,2026-11,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Jharkhand,209.45,42,40,63.22,72.74,166.35,10,4,Critical,228.47,53,0,1
PRJ-0033,2022-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,2,3.18,4.46,41.73,24,1,Ongoing,941.41,73,1,1
PRJ-0033,2022-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,4,4.26,6.06,56.11,24,2,Ongoing,941.41,73,1,1
PRJ-0033,2022-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,7,5.43,8.34,77.25,24,2,Ongoing,941.41,73,1,1
PRJ-0033,2022-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,10,6.95,10.97,100.76,24,2,Ongoing,941.41,73,1,1
PRJ-0033,2023-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,16,10.8,17.25,163.96,24,3,Delayed,941.41,73,1,1
PRJ-0033,2024-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,26,23.55,38.74,360.37,24,10,Critical,941.41,73,1,1
PRJ-0033,2024-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,28,23.55,38.74,364.12,24,9,Critical,941.41,73,1,1
PRJ-0033,2024-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,35,34.01,48.28,457.48,24,10,Critical,941.41,73,1,1
PRJ-0033,2025-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,37,35.66,48.28,457.33,24,9,Critical,941.41,73,1,1
PRJ-0033,2025-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,40,46.55,64.96,600.39,24,10,Critical,941.41,73,1,1
PRJ-0033,2025-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,44,46.55,69.85,650.01,24,16,Critical,941.41,73,1,1
PRJ-0033,2025-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Himachal Pradesh,731.64,48,47,59.43,82.45,779.49,24,16,Critical,941.41,73,1,1
PRJ-0034,2022-07,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,13,29.44,28.34,69.55,10,0,Ongoing,245.1,42,0,0
PRJ-0034,2023-09,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,27,75.9,76.03,182.42,10,0,Ongoing,245.1,42,0,0
PRJ-0034,2023-11,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,29,82.32,83.88,204.04,10,0,Ongoing,245.1,42,0,0
PRJ-0034,2024-02,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,32,83.22,83.88,199.68,10,0,Ongoing,245.1,42,0,0
PRJ-0034,2024-04,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,34,91.03,87.76,209.64,10,1,Ongoing,245.1,42,0,0
PRJ-0034,2024-08,Ministry of Railways,Railways,CRIS,Telangana,245.38,43,38,91.03,88.02,217.8,10,0,Ongoing,245.1,42,0,0
PRJ-0035,2022-07,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,1,2.72,3.84,55.47,26,1,Ongoing,1436.04,79,1,1
PRJ-0035,2022-09,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,3,4.4,6.4,91.1,26,1,Ongoing,1436.04,79,1,1
PRJ-0035,2023-01,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,7,5.28,7.37,103.88,26,2,Ongoing,1436.04,79,1,1
PRJ-0035,2023-03,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,9,6.2,8.12,113.84,26,3,Ongoing,1436.04,79,1,1
PRJ-0035,2023-04,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,10,6.2,8.79,122.92,26,2,Ongoing,1436.04,79,1,1
PRJ-0035,2023-05,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,11,6.64,10.89,153.65,26,2,Delayed,1436.04,79,1,1
PRJ-0035,2023-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,12,8.53,11.24,159.02,26,3,Delayed,1436.04,79,1,1
PRJ-0035,2023-10,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,16,9.61,13.45,189.79,26,3,Delayed,1436.04,79,1,1
PRJ-0035,2024-01,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,19,10.67,16.78,238.02,26,5,Delayed,1436.04,79,1,1
PRJ-0035,2024-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,24,19.99,30.59,442.68,26,4,Delayed,1436.04,79,1,1
PRJ-0035,2024-10,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,28,20.29,30.59,434.9,26,9,Critical,1436.04,79,1,1
PRJ-0035,2024-11,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,29,23.06,31.99,450.65,26,9,Critical,1436.04,79,1,1
PRJ-0035,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,33,33.01,45.4,646.99,26,12,Critical,1436.04,79,1,1
PRJ-0035,2025-09,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,39,41.66,64.55,911.18,26,13,Critical,1436.04,79,1,1
PRJ-0035,2025-11,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Odisha,1086.76,53,41,41.66,64.55,929.58,26,15,Critical,1436.04,79,1,1
